field1,field2,field3,field4,field5,field6,X_impact
1.9047,0.0,1.6061,2.7986,1.5609,-1.9932,1.59133
1.9943,2.4479,0.88193,0.0,-2.4343,0.83127,-2.363
1.3134,0.0,1.9859,2.6801,2.2001,-1.2342,2.29174
0.41867,2.2563,1.9932,0.0,-0.67833,4.0139,-0.71547
0.0,1.9454,2.1917,0.49038,0.45112,2.4972,0.41234
2.8251,1.5279,0.0,1.6558,-3.6781,-4.039,-3.76046
2.4501,1.9125,0.0,1.2889,-1.3497,-0.70865,-1.39879
0.0,1.8191,2.8058,1.5145,2.2016,2.783,2.04558
0.40181,2.2605,1.9965,0.0,-0.74181,4.4819,-0.74988
2.8272,1.7083,0.0,1.7735,-1.9885,-2.0932,-1.96678
1.8967,2.8006,1.9999,0.0,-1.0059,1.1121,-1.05178
1.3432,0.0,1.8591,2.7689,3.4453,-2.316,3.6457
0.0,1.24,2.7598,1.8258,4.9275,3.165,4.51572
1.9632,2.0586,0.15346,0.0,-4.0085,0.24391,-3.60256
0.0,1.9263,2.7125,1.2215,1.8853,3.3124,1.74861
1.9554,0.0,0.21294,2.0796,0.28492,-3.4681,0.3768
2.8117,1.8996,0.0,1.6901,-1.7814,-1.4963,-1.82252
0.0,1.0242,2.6605,1.9257,4.7874,2.3155,4.4348
2.4574,0.75734,0.0,1.9995,-1.0709,-3.4484,-1.16852
1.9386,0.0,0.45437,2.1663,0.41646,-2.4962,0.53528
0.0,1.9956,2.4314,0.63594,1.3129,4.7981,1.03206
0.2465,0.0,1.9574,2.0997,3.3827,-0.32056,3.54062
1.7888,0.0,1.3592,2.7905,3.0664,-4.2278,3.233
0.1839,0.0,1.8577,1.9457,2.319,-0.1526,2.99287
2.6614,1.9309,0.0,1.04,-4.4775,-2.1799,-4.4066
1.9498,0.0,0.59891,2.2428,0.51528,-2.3361,0.61927
0.0,1.5122,2.8263,1.6158,4.7926,4.4462,4.47915
0.0,0.10595,2.0233,1.9571,4.0596,0.17074,3.9111
0.0,1.8308,2.7567,1.2325,3.1221,4.9114,2.83428
0.99456,0.72231,0.0,0.42634,-0.46517,-0.24302,-0.39178
0.0,1.4352,2.7218,1.9782,2.0047,1.2596,1.8909
1.5123,2.8227,1.6801,0.0,-3.4935,3.9517,-3.51273
0.0,1.9636,2.2547,0.56969,0.54317,2.5564,0.50788
2.8091,1.8245,0.0,1.5492,-2.5786,-2.0829,-2.5096
1.1587,0.0,1.8724,2.7249,4.8169,-2.7742,4.57799
0.0,1.3968,2.7941,1.798,3.751,2.7739,3.68683
2.5645,1.9966,0.0,1.2001,-1.9043,-0.90565,-2.04771
1.9895,2.1716,0.27387,0.0,-4.6911,0.52832,-3.80934
1.9341,2.0807,0.27573,0.0,-2.8552,0.29273,-3.09023
2.5928,1.9792,0.0,0.97372,-3.5303,-1.492,-3.6188
0.0,1.1367,2.6673,1.9572,3.243,1.6503,3.20244
1.8814,0.0,0.8262,2.2352,0.50892,-1.6552,0.58448
2.8254,1.5927,0.0,1.7092,-2.7437,-2.994,-2.72904
1.6039,0.0,1.6957,2.8265,2.996,-2.7969,3.17459
0.40772,2.2713,1.9981,0.0,-0.79955,4.7128,-0.79397
1.6642,2.8279,1.7107,0.0,-2.4427,2.5308,-2.37499
2.7986,1.8628,0.0,1.5303,-2.4502,-1.8857,-2.40078
1.9733,0.0,1.4617,2.5948,0.83953,-1.3858,0.94458
1.0897,1.9099,1.385,0.0,-0.55836,0.81192,-0.58962
1.9629,2.0322,0.10841,0.0,-4.2813,0.18619,-3.62081
1.1995,0.0,1.8697,2.7355,4.4452,-2.6508,4.38731
2.2674,0.68669,0.0,1.9438,-0.53913,-2.137,-0.63506
1.6406,0.0,1.7307,2.8264,2.5765,-2.4054,2.66218
1.9922,0.0,0.35677,2.2226,0.62741,-4.3179,0.69848
0.0,1.0176,2.6577,1.9268,4.8189,2.3136,4.44827
1.4815,1.0362,0.0,0.79914,-0.62184,-0.43223,-0.66594
0.0,1.9998,2.7053,1.5936,0.98477,1.4389,0.92275
0.0,1.5332,2.8259,1.6453,4.0919,3.7703,4.01455
1.9993,0.0,0.69082,2.4341,1.0975,-3.8303,1.18108
1.9595,0.0,0.13724,2.0444,0.21504,-3.9631,0.28754
2.3163,1.9999,0.0,0.46287,-4.9275,-0.96256,-4.38061
1.8554,0.0,0.87953,2.2251,0.51053,-1.5296,0.57686
2.0836,1.9772,0.0,0.16076,-4.6654,-0.30632,-3.87898
0.62265,2.4206,1.9969,0.0,-1.2587,4.7227,-1.29784
0.10572,1.9493,1.8939,0.0,-0.10859,2.7921,-0.13147
0.29358,2.0967,1.9396,0.0,-0.31615,2.8868,-0.3137
0.0,0.41528,2.2769,1.9984,4.7153,0.81551,4.05235
1.2447,2.6295,1.998,0.0,-1.0843,2.1166,-1.08624
1.3839,2.8018,1.7489,0.0,-3.4843,4.5627,-3.47654
0.0,1.996,2.5744,1.0347,1.1593,2.7161,1.14769
1.9631,2.5766,0.86326,0.0,-4.9722,1.9491,-4.36064
2.3971,0.66041,0.0,1.9996,-0.93271,-3.4935,-1.01837
2.7655,1.8459,0.0,1.302,-3.9238,-2.5905,-3.99306
2.8206,1.81,0.0,1.6425,-2.2383,-1.9623,-2.20148
0.0,0.51002,2.1482,1.9096,2.1573,0.39773,2.45936
1.9703,2.0564,0.13245,0.0,-4.471,0.2397,-3.68154
1.9853,0.0,0.4547,2.2509,0.60371,-3.3955,0.73599
0.0,1.1655,2.6711,1.9615,3.0367,1.5725,2.94828
0.0,1.6253,2.8284,1.6142,3.3536,3.3811,3.29938
0.6388,0.0,1.9981,2.4217,4.3965,-1.1885,4.10684
2.7381,1.3022,0.0,1.9138,-1.8809,-3.057,-1.92615
1.2133,0.89039,0.0,0.5512,-0.56429,-0.30259,-0.5528
2.3079,0.44877,0.0,1.9999,-0.94776,-4.9991,-0.84919
0.0,1.935,2.7148,1.2541,1.7504,3.0302,1.65712
1.1967,0.0,1.9403,2.697,3.2305,-1.77,3.43869
1.2285,2.7277,1.9019,0.0,-2.142,3.6361,-2.2412
0.68542,2.4676,1.9901,0.0,-1.4848,4.9604,-1.51664
0.0,0.90455,2.57,1.9792,3.9274,1.5518,3.87287
1.8861,1.873,0.0,0.025039,-2.7663,-0.025414,-3.37607
1.1879,2.7067,1.9223,0.0,-1.9872,3.5687,-2.08383
1.7957,2.7914,1.3752,0.0,-3.9732,2.8981,-3.87821
1.3588,2.7209,1.9605,0.0,-1.4342,2.3641,-1.38951
2.7383,1.2397,0.0,1.8844,-2.3206,-3.8311,-2.33408
0.29516,2.1697,1.9835,0.0,-0.48596,4.103,-0.49463
1.9954,2.5646,0.99633,0.0,-2.8671,1.1827,-2.77657
1.9966,0.0,0.68851,2.4494,1.2432,-4.2579,1.31567
1.9765,0.0,0.94331,2.587,1.5663,-3.7925,1.70018
1.0949,0.0,1.6346,2.1062,1.0387,-0.54803,1.18372
1.9816,2.2098,0.38443,0.0,-3.5458,0.53441,-3.44733
0.0,1.8999,2.7273,1.2228,2.1777,3.7052,1.95327
0.93775,2.6102,1.955,0.0,-1.9725,4.6092,-2.04877
0.0,1.3208,2.7797,1.8081,4.3299,3.0019,4.14427
2.6375,1.9639,0.0,1.0554,-3.5171,-1.6503,-3.57942
2.7798,1.3621,0.0,1.8343,-2.5135,-3.6015,-2.55673
0.0,1.9903,2.569,0.96458,1.2999,3.1926,1.26064
0.0,1.8335,2.7846,1.3896,2.433,3.4136,2.21954
2.7791,1.4648,0.0,1.8933,-1.7971,-2.5256,-1.81343
1.9843,0.0,1.0036,2.5939,1.3879,-3.2304,1.46844
1.8045,0.0,1.3196,2.7805,3.0599,-4.403,3.2063
2.6112,0.92936,0.0,1.951,-2.07,-4.8438,-2.06167
0.0,1.9892,2.5527,0.90803,1.3487,3.4924,1.27275
0.0,1.6579,2.8278,1.6037,3.1158,3.2435,3.02256
1.4063,0.0,1.7194,2.8091,4.7536,-3.7781,4.58908
1.0923,0.0,1.9363,2.6723,3.9253,-1.9839,4.04341
2.8259,1.6209,0.0,1.7241,-2.5193,-2.7241,-2.47902
2.8281,1.5458,0.0,1.5884,-4.4931,-4.6337,-4.4562
1.9634,2.6885,1.2388,0.0,-2.7201,1.4918,-2.65405
1.6226,2.8256,1.7318,0.0,-2.4623,2.6752,-2.4219
0.0,0.24793,0.63711,0.45263,0.30011,0.1517,0.15795
0.40478,2.2244,1.9838,0.0,-0.56388,3.5466,-0.61053
1.9822,0.049162,0.0,1.9511,-0.082154,-4.1881,-0.06568
0.80963,0.0,1.9729,2.5456,4.9977,-1.8156,4.50779
1.5407,2.8275,1.6075,0.0,-4.2413,4.4521,-4.07798
0.0,1.6238,2.8191,1.8094,2.3181,2.0051,2.1585
2.8099,1.4273,0.0,1.7301,-3.4506,-4.3136,-3.54697
1.1129,2.6942,1.9112,0.0,-2.3062,4.3417,-2.42814
2.4269,0.6278,0.0,1.9958,-1.3055,-4.8329,-1.26635
0.0,1.981,2.2618,0.50239,0.59514,3.079,0.54029
1.6038,0.0,1.5203,2.8271,4.5561,-4.8398,4.42104
2.5939,1.9699,0.0,0.93752,-4.0619,-1.6912,-4.08954
0.0,1.7568,2.7994,1.3767,3.4151,4.5252,3.22615
2.5744,0.91576,0.0,1.9788,-1.5489,-3.873,-1.56764
0.55954,2.2307,1.952,0.0,-0.50278,2.4336,-0.528
0.63371,0.0,0.70048,1.121,0.42187,-0.37108,0.27652
0.30109,0.0,1.3814,1.5127,1.0653,-0.15087,1.04319
1.3066,2.7377,1.9166,0.0,-1.8489,3.0043,-1.88667
0.0,1.983,2.586,0.97155,1.4293,3.4188,1.35809
1.3451,2.7481,1.9122,0.0,-1.8303,2.8732,-1.8498
1.9946,2.2589,0.41408,0.0,-4.1664,0.70134,-3.7461
1.4425,0.0,1.8277,2.7942,3.1265,-2.3288,3.32623
1.7517,1.6545,0.0,0.23381,-1.5222,-0.13208,-2.14867
1.8274,2.7584,1.2353,0.0,-4.953,3.1653,-4.55631
0.23761,0.0,1.9536,2.0896,3.3272,-0.30274,3.51427
0.0,1.9391,2.6898,1.1649,1.8283,3.4187,1.68953
0.0,1.7964,2.779,1.2994,3.3011,4.7868,3.04504
2.4932,1.9967,0.0,0.9815,-2.2992,-0.88109,-2.3873
2.1904,0.37555,0.0,1.9741,-0.48312,-3.3284,-0.52735
1.4652,0.0,1.6579,2.8212,4.8935,-4.2539,4.67298
2.5156,1.985,0.0,0.77979,-4.5294,-1.5444,-4.37612
1.9757,1.8788,0.0,0.19709,-2.4501,-0.17416,-3.23944
1.0953,0.0,1.9608,2.6522,3.3763,-1.649,3.59933
0.72867,2.4202,1.9993,0.0,-0.91972,3.1586,-0.96857
1.9789,0.0,1.0992,2.4805,0.7748,-1.8301,0.87168
1.7506,0.0,1.6973,2.8277,2.1227,-2.2128,2.14801
0.0,1.348,2.7865,1.7987,4.1956,2.9924,4.05036
0.0,1.9956,2.4557,0.69466,1.2801,4.3265,1.07667
0.0,1.6359,2.8266,1.54,3.8357,4.1136,3.74463
1.2834,2.7453,1.89,0.0,-2.1491,3.4514,-2.23249
2.5842,1.9854,0.0,0.97926,-3.3039,-1.3833,-3.39554
2.5163,1.9842,0.0,0.77802,-4.5934,-1.5664,-4.41193
2.7711,1.3584,0.0,1.861,-2.2564,-3.3251,-2.31641
1.996,0.0,0.62746,2.4263,1.2998,-4.8176,1.29998
1.7794,2.8095,1.4886,0.0,-3.2284,2.5925,-3.17305
1.9317,0.0,1.1993,2.7036,1.8605,-3.3504,1.98484
0.0,1.5631,2.8284,1.5682,4.6233,4.6062,4.33236
0.0,1.519,2.8271,1.6016,4.8985,4.6146,4.52819
0.84756,1.0748,0.38656,0.0,-0.5618,0.21168,-0.32907
1.881,2.7854,1.4778,0.0,-2.555,1.8584,-2.43477
2.8001,1.4015,0.0,1.7716,-3.0618,-4.0342,-3.12411
0.0,0.67332,2.4158,2.0,3.6854,1.0174,3.71701
1.8026,0.0,1.8386,2.8279,1.6178,-1.5699,1.74124
0.030123,0.0,0.82603,0.84311,0.60798,-0.016178,0.36609
1.8423,1.8866,0.091879,0.0,-2.3687,0.077927,-2.91921
1.6643,1.7112,0.1115,0.0,-1.6302,0.065923,-2.05352
1.3623,0.0,1.7481,2.799,4.8669,-3.6613,4.636
0.0,0.85749,2.5569,1.9772,4.3454,1.6445,4.12888
0.0,1.9953,2.5072,0.82684,1.2347,3.5623,1.14655
1.7865,2.8284,1.788,0.0,-1.7626,1.7648,-1.67312
0.0,1.9913,2.3168,0.56767,0.71361,3.2119,0.64549
2.2912,1.9971,0.0,0.4595,-4.1656,-0.78179,-4.09649
1.9672,0.0,0.41622,2.1963,0.4771,-3.0178,0.60849
2.4725,1.9929,0.0,0.715,-4.4423,-1.3653,-4.31678
2.0484,1.9698,0.0,0.12015,-4.5388,-0.22128,-3.83382
0.0,1.3287,2.7717,1.8418,3.763,2.5443,3.68261
1.1597,0.0,1.8795,2.722,4.6342,-2.6507,4.4853
1.5197,0.0,1.7,2.8216,3.6713,-3.2135,3.87641
2.7172,1.478,0.0,1.9893,-1.1575,-1.8121,-1.17684
0.0,1.981,2.5129,1.1811,0.80146,1.7404,0.78263
1.8419,0.0,1.3593,2.7771,2.4429,-3.5326,2.56673
0.0,1.9721,2.5209,1.2557,0.78895,1.5923,0.75925
1.9968,0.0,0.49191,2.3047,0.78374,-3.9326,0.89543
2.8256,1.6195,0.0,1.4981,-4.9778,-4.5593,-4.83768
0.07874,0.39318,0.33045,0.0,-0.049717,0.22944,0.14416
0.0,1.7204,2.8258,1.8108,1.9406,1.8048,1.79619
1.975,2.0481,0.10801,0.0,-4.9731,0.22157,-3.72321
0.0,0.33903,2.1349,1.9513,2.946,0.3752,3.32914
1.3985,2.8063,1.732,0.0,-3.6377,4.6495,-3.58963
0.0,1.6313,1.6633,0.076753,0.044277,1.575,0.0711
1.9986,2.4675,0.76207,0.0,-3.5773,1.1285,-3.46534
1.732,0.0,1.4023,2.8068,3.6089,-4.6,3.71688
1.542,2.8229,1.703,0.0,-3.0523,3.4396,-3.11589
1.8269,2.8234,1.7013,0.0,-1.9617,1.7734,-1.83224
1.5263,2.8055,1.829,0.0,-2.1062,2.6622,-2.10166
1.8836,2.7245,1.1779,0.0,-4.363,2.5204,-4.13907
1.6438,2.8229,1.787,0.0,-2.0773,2.3223,-1.99904
1.9623,0.0,0.89317,2.5879,1.9095,-4.7197,2.00634
1.9527,1.9427,0.0,0.016031,-4.0961,-0.02608,-3.71163
1.525,0.0,1.6031,2.8272,4.7688,-4.5066,4.57978
1.9992,0.0,0.78305,2.4401,0.92203,-2.9619,0.96641
0.31968,0.0,1.9902,2.1979,4.4017,-0.57353,3.91366
2.3609,1.3752,0.0,1.7821,-0.69151,-1.0774,-0.74738
1.8759,2.2863,0.9761,0.0,-1.5062,0.56419,-1.48292
0.0,1.3214,2.7869,1.7785,4.8507,3.4529,4.47939
2.8213,1.684,0.0,1.497,-4.083,-3.5596,-4.16088
0.0,1.9836,2.6051,1.0358,1.3804,3.1134,1.33933
1.3045,2.0145,1.3535,0.0,-0.69128,0.73386,-0.71295
1.7745,2.5547,1.7631,0.0,-0.90875,0.89787,-0.93951
1.97,2.0432,0.11122,0.0,-4.6203,0.20916,-3.67977
0.0,1.5938,2.8276,1.6542,3.3591,3.2123,3.31361
1.8945,0.0,1.7303,2.8174,1.4742,-1.6919,1.57976
1.6399,2.8238,1.4849,0.0,-4.867,4.3494,-4.48828
2.3311,2.0,0.0,0.48913,-4.7802,-0.98432,-4.35031
2.7279,1.9649,0.0,1.4049,-2.1947,-1.3726,-2.27814
0.23049,0.0,1.9866,2.1409,4.7907,-0.45463,3.89882
1.4081,0.0,1.7653,2.8021,4.0503,-3.1049,4.16015
0.0,1.3862,2.8063,1.7226,4.994,3.9022,4.57567
1.6308,0.0,1.1255,2.1178,0.56293,-1.0217,0.6343
2.8065,1.5894,0.0,1.8635,-1.7859,-2.2215,-1.77921
2.6666,1.0384,0.0,1.9226,-2.3292,-4.7377,-2.32349
1.6083,0.0,1.8194,2.8163,2.3415,-1.9848,2.37379
1.7931,0.0,1.4306,2.7999,2.6871,-3.5305,2.83499
2.5109,1.4642,0.0,1.9044,-0.764,-1.2032,-0.81486
1.8644,2.8187,1.6966,0.0,-1.8676,1.6284,-1.76747
2.2859,1.993,0.0,0.48352,-3.6575,-0.70486,-3.84513
1.2544,0.0,1.8177,2.7651,4.9241,-3.2215,4.65465
1.9557,2.1325,0.31929,0.0,-3.0871,0.37337,-3.205
2.2238,1.7861,0.0,1.0559,-1.2599,-0.55214,-1.30115
1.7726,1.964,0.45279,0.0,-1.6508,0.27228,-1.78616
0.77868,0.0,1.9907,2.503,4.1586,-1.3907,4.12914
1.9996,2.3641,0.53615,0.0,-4.7935,1.0891,-4.10394
2.8262,1.608,0.0,1.7063,-2.6972,-2.904,-2.6772
1.6248,0.0,1.6452,2.8283,3.1472,-3.0999,3.35495
1.9863,2.5405,0.85515,0.0,-3.9188,1.4453,-3.72418
0.0,0.49409,2.2845,1.9911,3.4966,0.68275,3.60061
0.0,0.1556,2.0817,1.978,4.7617,0.30369,4.0245
0.0,1.0183,1.8196,1.3168,0.77819,0.5258,0.76186
1.9801,0.0,0.95011,2.5837,1.4952,-3.6262,1.61877
0.0,1.7953,2.7951,1.3998,2.7913,3.7577,2.63738
1.7934,0.0,1.3551,2.7889,3.0269,-4.2024,3.19314
2.827,1.6945,0.0,1.6144,-2.9278,-2.7571,-2.89494
2.8103,1.7089,0.0,1.4042,-4.9697,-3.9768,-4.85317
1.9358,2.6401,0.98061,0.0,-4.8958,2.2458,-4.38247
0.0,1.842,1.9182,0.16146,0.12977,2.2543,0.10936
0.0,1.9222,2.6709,1.0526,2.2961,4.611,2.03514
1.3023,0.0,1.8798,2.7535,3.462,-2.2105,3.66159
1.9344,0.0,0.021471,1.9474,0.032021,-3.8099,0.06058
1.0714,2.684,1.9095,0.0,-2.4616,4.7875,-2.55632
1.0439,0.0,2.0,2.5441,2.3834,-0.9945,2.49997
2.748,1.2781,0.0,1.8809,-2.2589,-3.6077,-2.29908
1.2328,0.0,1.8928,2.733,3.7483,-2.2378,3.91667
0.92819,0.0,1.9748,2.5845,3.9484,-1.613,4.03345
0.0,1.8787,2.722,1.1578,2.6719,4.6738,2.38501
2.1305,0.24334,0.0,1.9774,-0.39829,-4.0938,-0.39823
2.6762,1.9391,0.0,1.1138,-3.7206,-1.9073,-3.76469
1.8637,2.7332,1.1784,0.0,-4.8019,2.8344,-4.43225
1.426,2.6557,1.9998,0.0,-0.98057,1.662,-1.02918
1.9568,0.0,1.0556,2.4242,0.69744,-1.7337,0.78747
0.0,1.0675,2.6779,1.9179,4.5875,2.3265,4.32688
1.9998,0.0,0.50236,2.345,1.0597,-4.9674,1.06322
2.8215,1.7203,0.0,1.542,-3.2999,-2.8891,-3.25543
2.0841,1.9407,0.0,0.26356,-2.9901,-0.29557,-3.54287
0.0,0.1167,0.36577,0.26855,0.18365,0.075378,0.20869
2.4531,1.9929,0.0,0.66762,-4.8367,-1.3991,-4.50456
2.8192,1.9617,0.0,1.86,-1.2754,-1.1619,-1.26902
2.0,0.072023,0.0,1.9545,-0.11979,-4.1705,-0.10315
0.0,1.9993,2.4232,0.7353,0.9228,3.1409,0.87876
2.6841,1.9961,0.0,1.4112,-1.8442,-1.0974,-1.9825
2.4344,1.9986,0.0,0.67702,-4.052,-1.1489,-4.0871
1.9086,1.9913,0.15675,0.0,-2.8342,0.16413,-3.15802
1.1585,0.0,1.2786,1.8752,0.71549,-0.61351,0.80593
1.1522,0.0,0.72493,1.5265,0.37804,-0.72388,0.36969
0.64022,2.1058,1.8331,0.0,-0.39174,1.6683,-0.41237
1.9828,0.0,0.7691,2.5154,1.6151,-4.7656,1.66717
1.3214,2.7875,1.7758,0.0,-3.498,4.9025,-3.46499
1.8849,0.0,1.3457,2.7602,2.0651,-3.1466,2.15486
1.9095,2.6976,1.1224,0.0,-4.2986,2.3059,-4.07138
2.4294,1.2914,0.0,1.8932,-0.69484,-1.3035,-0.68991
1.4552,2.7404,1.9638,0.0,-1.3524,2.0747,-1.32108
1.414,2.8076,1.7356,0.0,-3.4677,4.3958,-3.47084
0.0,0.52597,2.3147,1.9956,3.6451,0.76745,3.6857
0.9394,0.0,1.9749,2.588,3.8726,-1.5989,3.98582
2.8282,1.5778,0.0,1.545,-4.8036,-4.6908,-4.69108
2.555,1.985,0.0,0.88925,-3.7777,-1.4487,-3.85705
2.7442,1.9294,0.0,1.3686,-2.6159,-1.6636,-2.60045
2.1017,1.9481,0.0,0.27853,-3.0715,-0.3229,-3.58592
1.9793,2.5323,0.79844,0.0,-4.7253,1.6705,-4.20048
2.6596,1.9965,0.0,1.5042,-1.486,-0.93447,-1.52175
1.9508,0.0,1.0716,2.6549,1.8134,-3.7299,1.96365
0.0,1.6688,2.8217,1.8191,2.1026,1.8661,1.96146
2.7267,1.8824,0.0,1.1847,-4.3254,-2.5157,-4.33798
1.9196,2.395,1.1214,0.0,-1.5107,0.65877,-1.49243
2.1884,1.9885,0.0,0.30976,-4.335,-0.5453,-4.06258
2.7548,1.8349,0.0,1.2299,-4.8523,-3.0665,-4.74689
2.6267,0.95901,0.0,1.9442,-2.1368,-4.8109,-2.12766
1.6296,0.0,1.6906,2.8276,2.8433,-2.7158,2.98452
1.9788,2.6055,1.0118,0.0,-3.3542,1.4704,-3.27596
0.64425,0.0,1.9947,2.3605,3.1043,-0.78515,3.38762
2.8278,1.6027,0.0,1.5463,-4.4296,-4.2519,-4.44113
2.0873,1.9634,0.0,0.20517,-3.7382,-0.30044,-3.73479
1.7081,2.8173,1.4746,0.0,-4.0539,3.4137,-3.94227
0.0,1.6351,2.828,1.5881,3.4453,3.5663,3.39367
0.0,1.9968,2.5265,1.0805,0.89437,2.1101,0.86213
2.8094,1.448,0.0,1.75,-3.0702,-3.8426,-3.12991
2.0,2.3383,0.5054,0.0,-4.6263,0.98023,-4.01481
0.12653,0.0,1.8904,1.9556,2.7033,-0.12515,3.34749
0.41811,0.0,1.98,2.2221,3.3501,-0.54416,3.57592
1.2377,0.0,1.9333,2.712,3.1298,-1.7884,3.32753
0.27106,1.6232,1.5098,0.0,-0.13962,1.2452,-0.09916
0.0,0.17406,2.0619,1.9574,3.6997,0.2514,3.80037
0.0,1.9292,2.7901,1.6054,1.4452,1.8929,1.31688
0.0,1.7762,2.7903,1.34,3.3639,4.6522,3.14031
1.6042,0.0,1.8921,2.8018,2.0505,-1.623,2.12246
1.5534,2.826,1.6614,0.0,-3.4133,3.6955,-3.43322
0.0,1.0326,2.609,1.9807,3.2076,1.4275,3.22613
2.4265,1.6978,0.0,1.6247,-0.89391,-0.82567,-0.89071
1.9964,2.734,1.6011,0.0,-1.5317,1.0702,-1.48588
1.4527,0.0,1.7339,2.8121,3.9823,-3.2344,4.12517
0.0,1.8534,1.9696,0.24919,0.19468,2.1912,0.14794
2.8213,1.4929,0.0,1.6808,-3.6343,-4.1707,-3.72459
2.8277,1.6369,0.0,1.5775,-3.6623,-3.5061,-3.72411
2.7495,1.3368,0.0,1.9057,-1.8981,-2.9769,-1.94094
0.0,1.7941,2.822,1.6399,2.0492,2.3111,1.89924
2.6021,1.9696,0.0,0.96163,-3.9131,-1.6682,-3.9665
1.9288,0.0,0.57467,2.2009,0.4593,-2.1945,0.56782
0.0,1.9018,2.0817,0.37427,0.31274,2.3153,0.27022
0.0,1.5367,2.7379,1.9851,1.741,1.1754,1.65722
1.3487,0.87474,0.0,0.77726,-0.51547,-0.43909,-0.53491
1.8925,0.0,1.182,2.7213,2.3794,-4.1461,2.52997
1.5027,2.8255,1.6252,0.0,-4.3963,4.8043,-4.17783
2.8283,1.5771,0.0,1.6042,-3.9029,-3.9808,-3.98063
0.0,1.3522,2.7779,1.8349,3.6687,2.5404,3.59569
2.0849,0.81224,0.0,1.7484,-0.43378,-1.343,-0.49067
2.7068,1.1417,0.0,1.9016,-2.3679,-4.3055,-2.34386
1.2744,0.0,1.8075,2.7717,4.8821,-3.2725,4.63536
0.4238,2.0742,1.8793,0.0,-0.31826,2.0952,-0.30109
1.5229,2.814,1.7739,0.0,-2.5137,3.0395,-2.53793
0.0,1.9923,2.4151,0.81112,0.79411,2.5388,0.77495
1.9926,2.5188,0.83512,0.0,-3.6967,1.3077,-3.5522
1.1239,0.0,1.9455,2.674,3.5318,-1.8096,3.73287
1.5044,0.0,1.8492,2.7982,2.6418,-2.0195,2.77658
2.8259,1.8348,0.0,1.9027,-1.3442,-1.4262,-1.34316
1.875,2.2227,0.81419,0.0,-1.6448,0.4983,-1.62375
1.4415,2.8149,1.7026,0.0,-3.7443,4.5336,-3.69151
0.0,1.9192,2.4697,1.3195,0.72484,1.342,0.70693
2.2933,0.48983,0.0,1.9943,-0.7286,-3.7165,-0.75006
0.0,1.7331,1.8215,0.20706,0.1292,1.7427,0.10857
0.80802,2.1236,1.7881,0.0,-0.44517,1.4233,-0.4817
1.8786,2.737,1.2229,0.0,-4.0603,2.4426,-3.92251
1.9464,1.9973,0.083518,0.0,-3.8284,0.12537,-3.53718
0.0,1.9643,2.6628,1.1458,1.557,3.0714,1.49333
2.6395,1.9926,0.0,1.2157,-2.3224,-1.1808,-2.3815
2.3231,0.52793,0.0,1.9972,-0.80741,-3.7882,-0.83583
2.7593,1.5664,0.0,1.9709,-1.2554,-1.7789,-1.26687
2.1117,1.8953,0.0,0.4662,-2.1299,-0.35734,-2.59327
2.8205,1.603,0.0,1.7807,-2.2184,-2.5434,-2.16183
2.809,1.4119,0.0,1.7242,-3.6539,-4.5971,-3.72204
1.9967,0.0,1.0507,2.577,1.1416,-2.6417,1.17981
0.44071,0.0,1.9961,2.2778,4.1642,-0.74802,3.92119
2.3912,1.9266,0.0,1.0867,-1.5668,-0.65561,-1.66643
1.9466,1.7872,0.0,0.37079,-1.7658,-0.23504,-2.31118
2.6721,1.9478,0.0,1.124,-3.4851,-1.7796,-3.53086
1.9559,0.0,0.045275,1.9852,0.080597,-4.4161,0.12538
1.9565,2.6587,1.1032,0.0,-3.4259,1.6965,-3.3456
0.0,0.76587,2.1683,1.8446,1.5939,0.45525,1.63814
1.9509,2.7158,1.3052,0.0,-2.636,1.5528,-2.56202
1.8725,2.0588,0.40671,0.0,-2.0806,0.30287,-2.31934
2.7906,1.8036,0.0,1.3815,-3.8156,-2.7768,-3.87513
1.5605,2.8284,1.5526,0.0,-4.9329,4.9049,-4.4968
1.8744,0.0,0.16799,1.9573,0.14969,-2.4699,0.22271
1.1778,2.7121,1.9085,0.0,-2.1772,3.8767,-2.2907
0.84117,2.3107,1.934,0.0,-0.58046,1.863,-0.61857
2.7592,1.8373,0.0,1.2555,-4.5079,-2.8978,-4.50489
1.9831,0.0,0.97416,2.5865,1.425,-3.4012,1.52218
2.7884,1.4457,0.0,1.8528,-2.1187,-2.9037,-2.12245
1.9398,0.0,1.6842,2.7993,1.3407,-1.6681,1.45696
0.0,1.8657,1.8739,0.015791,0.015671,2.7144,-0.02059
1.881,0.0,1.2582,2.7438,2.3107,-3.7473,2.45105
0.0,1.9019,2.0124,0.2174,0.20744,2.6158,0.15981
0.45255,2.2966,1.9986,0.0,-0.83821,4.4743,-0.85842
1.4031,0.0,1.9262,2.7532,2.5168,-1.6498,2.61829
1.4274,2.8149,1.6907,0.0,-4.0729,4.9356,-3.92191
0.0,1.8848,2.7998,1.5773,1.693,2.1679,1.56767
1.1611,2.7215,1.8814,0.0,-2.6152,4.5766,-2.7242
1.9423,0.0,1.2962,2.7199,1.6353,-2.7642,1.67103
0.47632,1.7119,1.5097,0.0,-0.24115,1.1544,-0.21618
0.0,1.7963,2.2098,0.99829,0.5308,1.3134,0.53106
1.902,0.0,1.5126,2.7843,1.68,-2.2976,1.68689
