field1,field2,field3,field4,field5,field6,X_impact
1.9365,0.0,0.5173,2.1892,0.44566,-2.3554,0.38831
1.9995,2.3232,0.49273,0.0,-4.4192,0.90339,-4.00541
2.3504,0.63426,0.0,1.9931,-0.75866,-3.061,-0.78598
2.3197,0.54136,0.0,1.9952,-0.76429,-3.542,-0.7693
1.9557,1.9394,0.0,0.026547,-3.927,-0.04106,-3.80737
2.6365,1.9562,0.0,1.0256,-3.8922,-1.8021,-3.74364
1.9846,0.0,0.29791,2.1733,0.49712,-4.1485,0.43605
2.7876,1.8363,0.0,1.4127,-3.2336,-2.3382,-3.2443
0.12035,0.0,1.8926,1.9551,2.7416,-0.12101,3.3325
2.5826,0.96912,0.0,1.9844,-1.4057,-3.3821,-1.42434
2.108,1.9097,0.0,0.41179,-2.3133,-0.3446,-2.67491
1.8082,0.0,1.3212,2.7798,2.9988,-4.3242,3.07919
